,APG,All_NBA,BPG,BPM,GOAT_SCORE,MPG,No. of All Star Selections,No. of Championships,PER,PPG,PTS,Player,RPG,SPG,Usg%,VORP,WS/48,fmvp_count,fmvp_pct,midpoint,mvp_count,scaled_all_star,scaled_anba,scaled_apg,scaled_bpg,scaled_bpm,scaled_cs,scaled_fin_mvp,scaled_fmvp_pct,scaled_mpg,scaled_per,scaled_ppg,scaled_pts,scaled_reg_mvp,scaled_rpg,scaled_spg,scaled_usg,scaled_vorp,scaled_ws
63,0.0,5.0,2.39,3.13,30.131328170824577,35.47,11.0,0.0,21.4,18.77,24941.0,Artis Gilmore,12.29,0.0,0.0,51.63,0.1931,0.0,0.0,1982.5,0.0,0.5789473684210527,0.3333333333333333,0.0,0.6828571428571428,0.3394793926247288,0.0,0.0,0.0,0.8625972762645914,0.7667502687208886,0.6231739707835325,0.6497251673743715,0.0,0.8880057803468208,0.0,0.0,0.3874962473731612,0.7708582834331337
64,0.0,4.0,0.0,0.0,30.054706265085922,0.0,6.0,8.0,17.83,18.65,0.0,Tom Heinsohn,8.79,0.0,0.0,0.0,0.1496,0.0,0.0,1961.0,0.0,0.42857142857142855,0.3333333333333333,0.0,,,0.7272727272727273,0.0,,0.0,0.6823574435514734,0.620219487861656,0.0,0.0,0.3840104849279161,,,,0.603225806451613
65,0.0,3.0,0.0,6.81,29.75809368409128,0.0,4.0,2.0,23.02,18.57,0.0,Kawhi Leonard,0.0,1.78,24.61,35.71,0.2195,2.0,1.0,3000.0,0.0,0.21052631578947367,0.2,0.0,0.0,0.7386117136659435,0.2857142857142857,0.3333333333333333,1.0,0.0,0.8247939806520961,0.6165338645418327,0.0,0.0,0.0,0.6568265682656826,0.7399278412507517,0.2680126088261783,0.8762475049900199
66,0.0,1.0,1.04,1.87,28.697340417707018,35.76,11.0,2.0,20.56,19.25,17189.0,Chris Bosh,8.5,0.0,24.6,31.14,0.1593,0.0,0.0,2010.0,0.0,0.5789473684210527,0.06666666666666667,0.0,0.29714285714285715,0.20281995661605204,0.2857142857142857,0.0,0.0,0.8696498054474708,0.7366535292010032,0.6391102257636122,0.4477818011305911,0.0,0.6141618497109828,0.0,0.7396271797955503,0.23371359951966375,0.6359281437125748
67,3.88,1.0,0.0,0.0,28.6899141330262,32.0,4.0,1.0,17.2,18.85,17454.0,Earl Monroe,0.0,0.0,0.0,0.0,0.1254,0.0,0.0,1974.0,0.0,0.2857142857142857,0.08333333333333333,0.4079915878023133,,,0.09090909090909091,0.0,,0.6986899563318778,0.6582472254114046,0.6268706351845693,0.5555237276807028,0.0,0.0,,,,0.5056451612903227
68,4.24,5.0,1.44,3.43,28.345593185407182,37.12,5.0,0.0,20.94,20.68,17182.0,Chris Webber,9.78,1.44,27.14,42.08,0.1318,0.0,0.0,2001.0,0.0,0.2631578947368421,0.3333333333333333,0.37890974084003576,0.41142857142857137,0.3720173535791757,0.0,0.0,0.0,0.9027237354085602,0.7502687208885706,0.6865869853917662,0.4475994477297002,0.0,0.7066473988439307,0.5313653136531366,0.8159951894167168,0.31582107475232657,0.5261477045908184
69,6.72,9.0,0.0,3.26,28.33055651703955,35.29,9.0,1.0,18.88,16.34,21813.0,Gary Payton,0.0,1.83,22.52,62.53,0.1483,0.0,0.0,1999.0,0.0,0.47368421052631576,0.6,0.6005361930294906,0.0,0.3535791757049891,0.14285714285714285,0.0,0.0,0.8582198443579766,0.6764600501612326,0.5424966799468791,0.5682392476619689,0.0,0.0,0.6752767527675277,0.67708959711365,0.4693035124587211,0.5920159680638721
70,0.0,4.0,0.0,3.68,28.2395413328396,34.16,10.0,1.0,19.73,19.66,26397.0,Paul Pierce,0.0,1.3,26.85,65.55,0.157,1.0,1.0,2008.0,0.0,0.5263157894736842,0.26666666666666666,0.0,0.0,0.3991323210412147,0.14285714285714285,0.16666666666666666,1.0,0.8307392996108949,0.7069150841992118,0.6527224435590969,0.6876546747596842,0.0,0.0,0.4797047970479705,0.807276007215875,0.49196937856499545,0.626746506986028
71,0.0,1.0,0.0,0.0,28.166807300754552,0.0,4.0,3.0,21.55,16.97,0.0,Clyde Lovellette,9.46,0.0,0.0,0.0,0.1777,0.0,0.0,1959.0,0.0,0.2857142857142857,0.08333333333333333,0.0,,,0.2727272727272727,0.0,,0.0,0.8247225411404517,0.5643498503491852,0.0,0.0,0.4132809086937528,,,,0.7165322580645161
72,0.0,2.0,0.0,0.0,28.157257469532354,31.88,7.0,0.0,21.48,0.0,0.0,Harry Gallatin,11.89,0.0,0.0,0.0,0.1824,0.0,0.0,1953.5,0.0,0.5,0.16666666666666666,0.0,,,0.0,0.0,,0.6960698689956333,0.8220436280137774,0.0,0.0,0.0,0.5194408038444737,,,,0.7354838709677419
73,0.0,2.0,0.0,1.86,27.507322062199247,32.4,7.0,3.0,17.73,17.62,16320.0,James Worthy,0.0,1.12,22.86,29.17,0.13,1.0,0.3333333333333333,1988.5,0.0,0.3684210526315789,0.13333333333333333,0.0,0.0,0.2017353579175705,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.7879377431906615,0.6352561805804372,0.5849933598937583,0.4251439289342746,0.0,0.0,0.4132841328413285,0.6873120865904991,0.21892824977484238,0.5189620758483033
74,0.0,7.0,2.45,2.9,27.393550186187575,34.31,11.0,0.0,21.01,20.98,24815.0,Patrick Ewing,9.81,0.0,27.98,50.07,0.1495,0.0,0.0,1994.0,0.0,0.5789473684210527,0.4666666666666667,0.0,0.7000000000000001,0.3145336225596529,0.0,0.0,0.0,0.834387159533074,0.7527767825152276,0.696547144754316,0.6464428061583348,0.0,0.7088150289017342,0.0,0.841250751653638,0.37578805163614526,0.5968063872255488
75,5.7,2.0,0.0,4.53,27.250876572796773,33.76,6.0,1.0,22.24,22.43,0.0,Kyrie Irving,0.0,1.32,29.28,29.23,0.1652,0.0,0.0,3000.0,0.0,0.3157894736842105,0.13333333333333333,0.5093833780160858,0.0,0.4913232104121475,0.14285714285714285,0.0,0.0,0.8210116731517509,0.7968470082407739,0.7446879150066401,0.0,0.0,0.0,0.4870848708487085,0.8803367408298257,0.21937856499549682,0.6594810379241517
76,0.0,6.0,1.98,0.0,27.162497475285242,38.37,12.0,1.0,17.73,20.96,27313.0,Elvin Hayes,12.49,0.0,22.63,21.44,0.0,0.0,0.0,1976.5,0.0,0.8571428571428571,0.5,0.0,,,0.09090909090909091,0.0,,0.8377729257641922,0.6785304247990815,0.6970402394413036,0.8693147458544194,0.0,0.545653123634775,,,,0.0
77,0.0,0.0,0.0,0.0,27.06963027784276,33.48,5.0,0.0,16.93,17.43,13383.0,Rudy Tomjanovich,8.07,0.0,0.0,0.0,0.1313,0.0,0.0,1976.0,0.0,0.3571428571428571,0.0,0.0,,,0.0,0.0,,0.7310043668122271,0.6479142747799465,0.5796474891918856,0.42595244915496994,0.0,0.3525557011795544,,,,0.5294354838709677
78,0.0,8.0,1.92,2.1,26.818906665447173,33.61,8.0,0.0,21.49,16.8,18582.0,Dwight Howard,12.33,0.0,22.6,38.45,0.1729,0.0,0.0,2012.5,0.0,0.42105263157894735,0.5333333333333333,0.0,0.5485714285714285,0.22776572668112796,0.0,0.0,0.0,0.817363813229572,0.7699749193837334,0.5577689243027888,0.48407012790788545,0.0,0.8908959537572255,0.0,0.6794948887552617,0.2885770039027319,0.6902195608782434
79,9.13,5.0,0.0,3.89,26.64040431826558,34.1,3.0,0.0,20.7,17.86,13127.0,Kevin Johnson,0.0,1.47,22.62,37.27,0.1777,0.0,0.0,1994.0,0.0,0.15789473684210525,0.3333333333333333,0.8159070598748883,0.0,0.4219088937093275,0.0,0.0,0.0,0.8292801556420234,0.7416696524543175,0.5929614873837981,0.3419647276421705,0.0,0.0,0.5424354243542435,0.6800962116656645,0.27972080456319426,0.7093812375249501
80,0.0,5.0,1.89,3.2,26.474871292931102,32.55,8.0,0.0,23.02,19.03,0.0,Yao Ming,9.25,0.0,26.83,20.75,0.2001,0.0,0.0,2007.0,0.0,0.42105263157894735,0.3333333333333333,0.0,0.5399999999999999,0.3470715835140998,0.0,0.0,0.0,0.7915856031128404,0.8247939806520961,0.6318061088977424,0.0,0.0,0.6683526011560694,0.0,0.8066746843054721,0.15573401380966675,0.7988023952095809
81,4.44,7.0,0.86,5.2,26.309864772322943,32.68,7.0,0.0,22.13,19.6,18381.0,Tracy McGrady,0.0,1.21,29.32,55.66,0.1523,0.0,0.0,2005.0,0.0,0.3684210526315789,0.4666666666666667,0.39678284182305634,0.2457142857142857,0.5639913232104121,0.0,0.0,0.0,0.7947470817120622,0.7929057685417413,0.650730411686587,0.47883398025373175,0.0,0.0,0.44649446494464945,0.8815393866506315,0.41774241969378556,0.6079840319361277
82,0.0,2.0,0.0,0.0,26.29623581716337,33.4,3.0,0.0,18.08,17.62,0.0,Willie Wise,8.29,0.0,22.39,0.0,0.1267,0.0,0.0,1973.5,0.0,0.21428571428571427,0.16666666666666666,0.0,,,0.0,0.0,,0.7292576419213974,0.6919249904324531,0.5859660791486532,0.0,0.0,0.3621668851026649,,,,0.5108870967741935
83,9.26,5.0,0.0,2.65,26.104553953168345,36.28,12.0,2.0,18.11,19.23,18822.0,Isiah Thomas,0.0,1.9,25.29,41.59,0.0,1.0,0.5,1988.0,0.0,0.631578947368421,0.3333333333333333,0.8275245755138516,0.0,0.28741865509761383,0.2857142857142857,0.16666666666666666,0.5,0.8822957198443581,0.6488713722680043,0.6384462151394422,0.4903222445098601,0.0,0.0,0.7011070110701106,0.7603728202044499,0.3121435004503152,0.0
84,0.0,1.0,1.74,2.51,26.043972816665946,0.0,7.0,3.0,20.02,17.85,17335.0,Kevin McHale,7.33,0.0,22.4,34.29,0.1802,0.0,0.0,1987.0,0.0,0.3684210526315789,0.06666666666666667,0.0,0.4971428571428571,0.27223427331887196,0.42857142857142855,0.0,0.0,0.0,0.7173056252239342,0.5926294820717132,0.451585172063459,0.0,0.5296242774566474,0.0,0.6734816596512327,0.2573551486040228,0.7193612774451097
85,0.0,1.0,0.0,0.0,25.984207908252632,33.48,6.0,0.0,17.43,20.16,17940.0,Lou Hudson,0.0,0.0,0.0,0.0,0.1305,0.0,0.0,1973.0,0.0,0.42857142857142855,0.08333333333333333,0.0,,,0.0,0.0,,0.7310043668122271,0.6670493685419059,0.6704356501496508,0.5709920748591617,0.0,0.0,,,,0.5262096774193549
86,0.0,2.0,0.0,3.38,25.950770526720607,31.98,5.0,1.0,21.56,18.22,12993.0,Kevin Love,11.14,0.0,24.65,30.99,0.1726,0.0,0.0,3000.0,0.0,0.2631578947368421,0.13333333333333333,0.0,0.0,0.3665943600867678,0.14285714285714285,0.0,0.0,0.7777237354085603,0.7724829810103906,0.6049136786188578,0.3384739625394014,0.0,0.8049132947976879,0.0,0.7411304870715574,0.2325878114680276,0.6890219560878243
87,0.0,2.0,0.0,0.0,25.94368883043765,31.77,6.0,0.0,17.78,19.25,15840.0,Jack Twyman,0.0,0.0,0.0,0.0,0.1377,0.0,0.0,1961.0,0.0,0.42857142857142855,0.16666666666666666,0.0,,,0.0,0.0,,0.6936681222707424,0.6804439341752776,0.6401729298303956,0.50415353766829,0.0,0.0,,,,0.5552419354838709
88,8.69,6.0,0.0,3.81,25.896480878597917,36.03,10.0,1.0,17.91,0.0,17529.0,Jason Kidd,0.0,1.93,0.0,73.45,0.1327,0.0,0.0,2004.0,0.0,0.5263157894736842,0.4,0.776586237712243,0.0,0.41323210412147504,0.14285714285714285,0.0,0.0,0.876215953307393,0.6417054819061269,0.0,0.4566389663167218,0.0,0.0,0.7121771217712177,0.0,0.5512608826178325,0.5297405189620759
89,4.42,5.0,0.0,3.82,25.65605381106645,34.84,6.0,0.0,22.0,21.67,13479.0,Blake Griffin,8.84,0.0,28.07,31.87,0.1666,0.0,0.0,3000.0,0.0,0.3157894736842105,0.3333333333333333,0.3949955317247542,0.0,0.41431670281995653,0.0,0.0,0.0,0.8472762645914398,0.788247939806521,0.7194555112881806,0.35113449865839996,0.0,0.638728323699422,0.0,0.843956704750451,0.239192434704293,0.665069860279441
90,3.79,2.0,0.0,5.0,25.60009552023236,0.0,2.0,4.0,20.22,0.0,14043.0,Manu Ginóbili,0.0,1.32,24.49,47.57,0.1902,0.0,0.0,2010.5,0.0,0.10526315789473684,0.13333333333333333,0.3386952636282395,0.0,0.5422993492407808,0.5714285714285714,0.0,0.0,0.0,0.7244715155858116,0.0,0.3658269726730404,0.0,0.0,0.4870848708487085,0.7363199037883343,0.3570249174422095,0.7592814371257485
91,3.88,1.0,0.0,2.91,25.545394633919134,36.41,5.0,1.0,0.0,0.0,0.0,Wes Unseld,13.99,0.0,0.0,25.33,0.1475,1.0,1.0,1975.0,1.0,0.3571428571428571,0.08333333333333333,0.4079915878023133,,,0.09090909090909091,0.5,,0.7949781659388646,0.0,0.0,0.0,0.2,0.6111839231105286,,,,0.594758064516129
92,0.0,2.0,0.0,2.92,25.50107094827259,35.65,10.0,2.0,18.56,18.85,24505.0,Ray Allen,0.0,0.0,23.78,57.58,0.1503,0.0,0.0,2005.5,0.0,0.5263157894736842,0.13333333333333333,0.0,0.0,0.31670281995661603,0.2857142857142857,0.0,0.0,0.8669747081712063,0.6649946255822285,0.6258300132802125,0.6383671555474509,0.0,0.0,0.0,0.7149729404690319,0.43215250675472827,0.6
93,0.0,0.0,2.2,3.62,25.487396730595645,33.37,3.0,0.0,19.92,17.05,15687.0,Larry Nance,7.99,0.0,0.0,43.49,0.1713,0.0,0.0,1988.0,0.0,0.15789473684210525,0.0,0.0,0.6285714285714286,0.39262472885032534,0.0,0.0,0.0,0.8115272373540856,0.7137226800429954,0.5660690571049136,0.40865397139656656,0.0,0.5773121387283238,0.0,0.0,0.3264034824377064,0.6838323353293413
94,0.0,9.0,1.02,2.55,25.35255642533946,33.58,12.0,0.0,21.38,25.09,26595.0,George Gervin,0.0,1.25,29.63,40.12,0.1568,0.0,0.0,1981.5,0.0,0.631578947368421,0.6,0.0,0.2914285714285714,0.27657266811279824,0.0,0.0,0.0,0.8166342412451362,0.7660336796847008,0.8330013280212483,0.6928126709563133,0.0,0.0,0.46125461254612543,0.8908598917618762,0.30111077754428095,0.6259481037924152
95,0.0,3.0,0.76,3.3,25.24455876830622,34.29,5.0,0.0,20.11,20.1,13892.0,Marques Johnson,6.97,1.29,23.91,31.68,0.1616,0.0,0.0,1984.0,0.0,0.2631578947368421,0.2,0.0,0.21714285714285714,0.35791757049891537,0.0,0.0,0.0,0.8339007782101168,0.720530275886779,0.6673306772908366,0.3618933493109646,0.0,0.5036127167630058,0.47601476014760147,0.7188815393866507,0.23776643650555387,0.6451097804391217
96,0.0,5.0,0.0,2.28,25.051089830178334,34.31,7.0,0.0,21.37,22.56,27482.0,Dan Issel,9.14,0.0,24.66,33.95,0.1813,0.0,0.0,1981.0,0.0,0.3684210526315789,0.3333333333333333,0.0,0.0,0.24728850325379606,0.0,0.0,0.0,0.834387159533074,0.765675385166607,0.7490039840637449,0.7159194518977778,0.0,0.6604046242774567,0.0,0.741431148526759,0.25480336235364753,0.72375249500998
97,6.48,4.0,0.0,4.63,24.955717846152975,36.32,5.0,0.0,21.87,24.03,14586.0,Damian Lillard,0.0,0.0,28.44,36.9,0.1739,0.0,0.0,3000.0,0.0,0.2631578947368421,0.26666666666666666,0.579088471849866,0.0,0.5021691973969631,0.0,0.0,0.0,0.8832684824902723,0.7835901110713007,0.797808764940239,0.3799723864850079,0.0,0.0,0.0,0.8550811785929044,0.2769438607024917,0.6942115768463073
98,5.41,4.0,0.0,0.0,24.717911487813932,36.95,5.0,0.0,18.38,24.24,15948.0,Pete Maravich,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1975.5,0.0,0.3571428571428571,0.3333333333333333,0.5688748685594112,,,0.0,0.0,,0.8067685589519652,0.7034060466896288,0.8061190555370801,0.5075909481523919,0.0,0.0,,,,0.0
99,0.0,4.0,0.0,0.0,24.70760334519681,32.45,5.0,0.0,18.21,18.88,0.0,Donnie Freeman,0.0,0.0,23.73,0.0,0.1324,0.0,0.0,1971.5,0.0,0.3571428571428571,0.3333333333333333,0.0,,,0.0,0.0,,0.7085152838427949,0.6969001148105627,0.6278683072830062,0.0,0.0,0.0,,,,0.5338709677419354
100,0.0,5.0,0.0,2.11,24.332928372726084,33.47,6.0,0.0,20.05,20.2,17009.0,George McGinnis,10.97,1.88,27.34,23.53,0.1271,0.0,0.0,1979.0,0.0,0.3157894736842105,0.3333333333333333,0.0,0.0,0.2288503253796095,0.0,0.0,0.0,0.8139591439688716,0.7183805087782158,0.6706507304116865,0.44309271367911013,0.0,0.7926300578034683,0.6937269372693726,0.8220084185207457,0.17659861903332333,0.5073852295409181
101,8.18,5.0,0.0,3.13,24.329160858392527,35.32,5.0,0.0,18.61,17.73,15373.0,Tim Hardaway,0.0,1.65,24.26,39.59,0.1332,0.0,0.0,1996.5,0.0,0.2631578947368421,0.3333333333333333,0.7310098302055407,0.0,0.3394793926247288,0.0,0.0,0.0,0.8589494163424125,0.666786098172698,0.5886454183266933,0.40047411884231643,0.0,0.0,0.6088560885608856,0.7294046903187013,0.2971329930951666,0.5317365269461078
102,0.0,2.0,0.0,0.0,24.29950352166753,0.0,6.0,1.0,19.8,17.72,14870.0,Cliff Hagan,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1961.5,0.0,0.42857142857142855,0.16666666666666666,0.0,,,0.09090909090909091,0.0,,0.0,0.7577497129735936,0.5892916528101096,0.4732804990610777,0.0,0.0,,,,0.685483870967742
103,5.99,3.0,0.0,0.0,24.256097835209733,36.37,7.0,0.0,17.63,20.34,18327.0,Dave Bing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.5,0.0,0.5,0.25,0.629863301787592,,,0.0,0.0,,0.7941048034934498,0.6747034060466897,0.6764216827402726,0.5833094624271937,0.0,0.0,,,,0.0
104,0.0,7.0,0.0,3.25,24.159391799531214,35.49,9.0,0.0,21.56,24.83,26668.0,Dominique Wilkins,0.0,1.28,30.27,50.62,0.1479,0.0,0.0,1991.0,0.0,0.47368421052631576,0.4666666666666667,0.0,0.0,0.35249457700650755,0.0,0.0,0.0,0.8630836575875487,0.7724829810103906,0.8243691899070384,0.6947143564227473,0.0,0.0,0.47232472324723246,0.9101022248947686,0.3799159411588111,0.5904191616766467
105,5.4,3.0,0.0,3.23,23.98899713975946,31.65,5.0,1.0,18.82,0.0,15802.0,Chauncey Billups,0.0,0.0,21.94,43.55,0.1756,1.0,1.0,2006.0,0.0,0.2631578947368421,0.2,0.482573726541555,0.0,0.3503253796095444,0.14285714285714285,0.16666666666666666,1.0,0.7696984435797665,0.6743102830526694,0.0,0.41164977726834606,0.0,0.0,0.0,0.6596512327119664,0.3268537976583608,0.700998003992016
106,8.49,7.0,0.0,3.02,23.87841594613998,0.0,8.0,0.0,19.95,0.0,17387.0,Steve Nash,0.0,0.0,0.0,48.23,0.1636,0.0,0.0,2005.5,2.0,0.42105263157894735,0.4666666666666667,0.7587131367292226,0.0,0.3275488069414316,0.0,0.0,0.0,0.0,0.714797563597277,0.0,0.4529397973272202,0.3333333333333333,0.0,0.0,0.0,0.36197838486940853,0.6530938123752494
107,0.0,2.0,2.81,2.2,23.781484082182054,0.0,7.0,1.0,21.24,17.08,14311.0,Alonzo Mourning,8.52,0.0,25.59,27.6,0.1658,0.0,0.0,2000.5,0.0,0.3684210526315789,0.13333333333333333,0.0,0.8028571428571428,0.23861171366594358,0.14285714285714285,0.0,0.0,0.0,0.7610175564313866,0.5670650730411686,0.3728085028785787,0.0,0.615606936416185,0.0,0.7693926638604931,0.20714500150105072,0.66187624750499
108,0.0,5.0,1.11,1.72,23.71398271300119,34.41,7.0,0.0,20.84,19.54,19599.0,LaMarcus Aldridge,8.34,0.0,25.92,32.36,0.1549,0.0,0.0,3000.0,0.0,0.3684210526315789,0.3333333333333333,0.0,0.31714285714285717,0.18655097613882862,0.0,0.0,0.0,0.8368190661478598,0.7466857757076317,0.648738379814077,0.510563472008753,0.0,0.6026011560693642,0.0,0.7793144918821407,0.24287000900630437,0.6183632734530938
109,6.19,1.0,0.0,3.25,23.360138500612003,31.59,6.0,1.0,18.37,0.0,13381.0,Kyle Lowry,0.0,1.35,21.73,37.97,0.1565,0.0,0.0,3000.0,0.0,0.3157894736842105,0.06666666666666667,0.5531724754244862,0.0,0.35249457700650755,0.14285714285714285,0.0,0.0,0.768239299610895,0.6581870297384451,0.0,0.348581551045927,0.0,0.0,0.4981549815498155,0.6533373421527361,0.2849744821374962,0.624750499001996
110,0.0,2.0,0.0,0.89,23.297285378831234,31.66,2.0,5.0,0.0,0.0,0.0,Dennis Rodman,13.12,0.0,0.0,21.02,0.1495,0.0,0.0,1993.5,0.0,0.10526315789473684,0.13333333333333333,0.0,0.0,0.096529284164859,0.7142857142857142,0.0,0.0,0.7699416342412452,0.0,0.0,0.0,0.0,0.9479768786127167,0.0,0.0,0.1577604323026118,0.5968063872255488
111,4.39,0.0,0.0,0.0,23.272189397450383,0.0,1.0,0.0,18.0,17.91,17949.0,Calvin Murphy,0.0,1.53,0.0,0.0,0.1319,0.0,0.0,1977.0,0.0,0.07142857142857142,0.0,0.46161934805467925,,,0.0,0.0,,0.0,0.6888633754305397,0.5956102427668772,0.5712785257328369,0.0,0.0,,,,0.5318548387096774
112,0.0,1.0,1.73,2.24,23.24082453550811,33.0,2.0,0.0,20.51,15.9,16827.0,Elton Brand,8.54,0.0,22.84,37.31,0.1507,0.0,0.0,2008.0,0.0,0.10526315789473684,0.06666666666666667,0.0,0.4942857142857143,0.24295010845986983,0.0,0.0,0.0,0.8025291828793775,0.7348620566105339,0.5278884462151394,0.438351525255946,0.0,0.6170520231213873,0.0,0.6867107636800962,0.2800210147102972,0.6015968063872256
113,0.0,2.0,0.0,3.08,23.23201423480932,35.76,6.0,0.0,21.51,24.27,23177.0,Adrian Dantley,0.0,0.0,26.13,43.74,0.1887,0.0,0.0,1984.0,0.0,0.3157894736842105,0.13333333333333333,0.0,0.0,0.334056399132321,0.0,0.0,0.0,0.8696498054474708,0.7706915084199213,0.8057768924302788,0.603772110349858,0.0,0.0,0.0,0.785628382441371,0.32827979585709993,0.7532934131736527
114,0.0,2.0,1.06,2.71,23.209299375805127,34.48,4.0,0.0,18.81,0.0,17700.0,Shawn Marion,8.69,1.51,0.0,47.61,0.1495,0.0,0.0,2007.5,0.0,0.21052631578947367,0.13333333333333333,0.0,0.3028571428571429,0.2939262472885032,0.0,0.0,0.0,0.83852140077821,0.6739519885345754,0.0,0.4610935993956287,0.0,0.6278901734104047,0.5571955719557196,0.0,0.35732512758931245,0.5968063872255488
115,0.0,2.0,0.0,4.19,22.936768575637657,33.07,5.0,0.0,20.31,17.02,0.0,Jimmy Butler,0.0,1.58,21.92,29.72,0.1876,0.0,0.0,3000.0,0.0,0.2631578947368421,0.13333333333333333,0.0,0.0,0.4544468546637744,0.0,0.0,0.0,0.8042315175097277,0.7276961662486564,0.5650730411686586,0.0,0.0,0.0,0.5830258302583026,0.6590499098015635,0.22305613929750823,0.7489021956087824
116,0.0,5.0,0.0,4.07,22.724360738129658,33.51,6.0,0.0,19.25,19.91,12863.0,Paul George,0.0,1.74,26.45,33.08,0.1533,0.0,0.0,3000.0,0.0,0.3157894736842105,0.3333333333333333,0.0,0.0,0.44143167028199565,0.0,0.0,0.0,0.814931906614786,0.6897169473307059,0.6610225763612217,0.33508739937999843,0.0,0.0,0.6420664206642066,0.7952495490078172,0.24827379165415786,0.6119760479041916
117,4.32,0.0,0.0,2.25,22.67159162706417,33.24,1.0,3.0,0.0,0.0,13517.0,Andre Iguodala,0.0,1.49,0.0,39.99,0.1246,1.0,0.3333333333333333,2012.5,0.0,0.05263157894736842,0.0,0.386058981233244,0.0,0.24403470715835138,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.8083657587548638,0.0,0.0,0.3521244171203793,0.0,0.0,0.5498154981549815,0.0,0.3001350945661963,0.49740518962075847
118,0.0,0.0,0.98,1.39,22.63088566077473,33.15,1.0,4.0,0.0,0.0,12996.0,Horace Grant,8.11,0.0,0.0,33.05,0.1469,0.0,0.0,1996.0,0.0,0.05263157894736842,0.0,0.0,0.27999999999999997,0.15075921908893708,0.5714285714285714,0.0,0.0,0.8061770428015564,0.0,0.0,0.33855211399692603,0.0,0.5859826589595376,0.0,0.0,0.24804863404383062,0.5864271457085828
119,4.14,5.0,0.0,2.98,22.472724427479008,33.89,7.0,0.0,19.03,16.7,17137.0,Grant Hill,0.0,1.22,23.73,43.64,0.1379,0.0,0.0,2004.0,0.0,0.3684210526315789,0.3333333333333333,0.36997319034852544,0.0,0.3232104121475054,0.0,0.0,0.0,0.8241731517509728,0.6818344679326407,0.5544488711819389,0.4464271758668299,0.0,0.0,0.45018450184501846,0.7134696331930247,0.3275292704893425,0.550499001996008
120,4.36,4.0,0.0,2.8,22.225203269983986,0.0,5.0,1.0,19.43,0.0,12809.0,Paul Westphal,0.0,1.34,0.0,24.83,0.1551,0.0,0.0,1978.5,0.0,0.3571428571428571,0.3333333333333333,0.4584647739221872,,,0.09090909090909091,0.0,,0.0,0.7435897435897436,0.0,0.407683248989465,0.0,0.0,,,,0.6254032258064516
121,0.0,1.0,0.72,2.21,22.132122976812777,36.55,5.0,0.0,18.85,18.96,0.0,Brad Daugherty,9.54,0.0,22.15,21.26,0.1562,0.0,0.0,1990.5,0.0,0.2631578947368421,0.06666666666666667,0.0,0.20571428571428568,0.23969631236442512,0.0,0.0,0.0,0.8888618677042801,0.675385166606951,0.6294820717131474,0.0,0.0,0.6893063583815029,0.0,0.6659651232711966,0.15956169318522967,0.6235528942115768
122,5.61,4.0,0.0,1.11,22.107294489382014,0.0,6.0,4.0,18.24,0.0,19473.0,Tony Parker,0.0,0.0,25.07,30.13,0.1396,1.0,0.25,2010.5,0.0,0.3157894736842105,0.26666666666666666,0.5013404825737265,0.0,0.12039045553145336,0.5714285714285714,0.16666666666666666,0.25,0.0,0.6535292010032246,0.0,0.5072811107927163,0.0,0.0,0.0,0.7537582681900181,0.22613329330531368,0.5572854291417165
123,0.0,3.0,0.0,3.5,22.01265111066983,34.28,5.0,0.0,18.36,18.2,25279.0,Reggie Miller,0.0,0.0,0.0,66.07,0.1758,0.0,0.0,1996.5,0.0,0.2631578947368421,0.2,0.0,0.0,0.3796095444685466,0.0,0.0,0.0,0.8336575875486382,0.6578287352203511,0.6042496679946878,0.6585302315888191,0.0,0.0,0.0,0.0,0.49587211047733404,0.7017964071856287
124,0.0,2.0,1.47,1.52,21.851050919500103,0.0,9.0,4.0,19.22,0.0,23334.0,Robert Parish,9.13,0.0,0.0,40.68,0.1544,0.0,0.0,1987.0,0.0,0.47368421052631576,0.13333333333333333,0.0,0.42,0.16485900216919738,0.5714285714285714,0.0,0.0,0.0,0.6886420637764242,0.0,0.6078620366269831,0.0,0.6596820809248556,0.0,0.0,0.30531371960372256,0.6163672654690618
125,0.0,0.0,0.95,1.97,21.802173310316345,33.37,7.0,1.0,17.29,0.0,17287.0,Jack Sikma,9.77,0.0,0.0,37.02,0.1461,0.0,0.0,1984.5,0.0,0.3684210526315789,0.0,0.0,0.2714285714285714,0.21366594360086766,0.14285714285714285,0.0,0.0,0.8115272373540856,0.6194912217843067,0.0,0.45033474874306406,0.0,0.7059248554913296,0.0,0.0,0.27784449114380066,0.5832335329341317
126,4.97,3.0,0.0,0.0,21.722628338864276,32.37,6.0,0.0,17.26,17.31,14676.0,Richie Guerin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.5,0.0,0.42857142857142855,0.25,0.5226077812828601,,,0.0,0.0,,0.7067685589519651,0.6605434366628398,0.5756568007981376,0.46710589133963526,0.0,0.0,,,,0.0
